"NAME_1","RSV Cases","year","week"
"Aomori",32,2018,2018-10-28
"Aomori",27,2018,2018-11-04
"Aomori",22,2018,2018-11-11
"Aomori",25,2018,2018-11-18
"Aomori",18,2018,2018-11-25
"Aomori",13,2018,2018-12-02
"Aomori",14,2018,2018-12-09
"Aomori",7,2018,2018-12-16
"Aomori",11,2018,2018-12-23
"Aomori",19,2018,2018-12-30
"Aomori",11,2019,2019-01-06
"Aomori",13,2019,2019-01-13
"Aomori",17,2019,2019-01-20
"Aomori",23,2019,2019-01-27
"Aomori",16,2019,2019-02-03
"Aomori",9,2019,2019-02-10
"Aomori",4,2019,2019-02-17
"Aomori",7,2019,2019-02-24
"Aomori",6,2019,2019-03-03
"Aomori",3,2019,2019-03-10
"Aomori",5,2019,2019-03-17
"Aomori",6,2019,2019-03-24
"Aomori",9,2019,2019-03-31
"Aomori",16,2019,2019-04-07
"Aomori",9,2019,2019-04-14
"Aomori",2,2019,2019-04-21
"Aomori",6,2019,2019-04-28
"Aomori",4,2019,2019-05-05
"Aomori",4,2019,2019-05-12
"Aomori",8,2019,2019-05-19
"Aomori",9,2019,2019-05-26
"Aomori",7,2019,2019-06-02
"Aomori",3,2019,2019-06-09
"Aomori",3,2019,2019-06-16
"Aomori",4,2019,2019-06-23
"Aomori",17,2019,2019-06-30
"Aomori",6,2019,2019-07-07
"Aomori",6,2019,2019-07-14
"Aomori",10,2019,2019-07-21
"Aomori",11,2019,2019-07-28
"Aomori",21,2019,2019-08-04
"Aomori",52,2019,2019-08-11
"Aomori",41,2019,2019-08-18
"Aomori",26,2019,2019-08-25
"Aomori",50,2019,2019-09-01
"Aomori",65,2019,2019-09-08
"Aomori",78,2019,2019-09-15
"Aomori",32,2019,2019-09-22
"Aomori",28,2019,2019-09-29
"Aomori",35,2019,2019-10-06
"Aomori",42,2019,2019-10-13
"Aomori",21,2019,2019-10-20
"Aomori",36,2019,2019-10-27
"Aomori",35,2019,2019-11-03
"Aomori",35,2019,2019-11-10
"Aomori",31,2019,2019-11-17
"Aomori",28,2019,2019-11-24
"Aomori",34,2019,2019-12-01
"Aomori",29,2019,2019-12-08
"Aomori",39,2019,2019-12-15
"Aomori",34,2019,2019-12-22
"Aomori",27,2019,2019-12-29
"Aomori",21,2020,2020-01-05
"Aomori",15,2020,2020-01-12
"Aomori",9,2020,2020-01-19
"Aomori",10,2020,2020-01-26
"Aomori",15,2020,2020-02-02
"Aomori",5,2020,2020-02-09
"Aomori",14,2020,2020-02-16
"Aomori",10,2020,2020-02-23
"Aomori",9,2020,2020-03-01
"Aomori",8,2020,2020-03-08
"Aomori",8,2020,2020-03-15
"Aomori",6,2020,2020-03-22
"Aomori",13,2020,2020-03-29
"Aomori",12,2020,2020-04-05
"Aomori",13,2020,2020-04-12
"Aomori",9,2020,2020-04-19
"Aomori",4,2020,2020-04-26
"Aomori",2,2020,2020-05-03
"Aomori",1,2020,2020-05-10
"Aomori",2,2020,2020-05-17
"Aomori",NA,2020,2020-05-24
"Aomori",NA,2020,2020-05-31
"Aomori",1,2020,2020-06-07
"Aomori",NA,2020,2020-06-14
"Aomori",NA,2020,2020-06-21
"Aomori",NA,2020,2020-06-28
"Aomori",NA,2020,2020-07-05
"Aomori",NA,2020,2020-07-12
"Aomori",NA,2020,2020-07-19
"Aomori",NA,2020,2020-07-26
"Aomori",NA,2020,2020-08-02
"Aomori",NA,2020,2020-08-09
"Aomori",NA,2020,2020-08-16
"Aomori",NA,2020,2020-08-23
"Aomori",NA,2020,2020-08-30
"Aomori",NA,2020,2020-09-06
"Aomori",NA,2020,2020-09-13
"Aomori",NA,2020,2020-09-20
"Aomori",NA,2020,2020-09-27
"Aomori",NA,2020,2020-10-04
"Aomori",NA,2020,2020-10-11
"Aomori",NA,2020,2020-10-18
"Aomori",2,2020,2020-10-25
"Aomori",NA,2020,2020-11-01
"Aomori",NA,2020,2020-11-08
"Aomori",1,2020,2020-11-15
"Aomori",NA,2020,2020-11-22
"Aomori",NA,2020,2020-11-29
"Aomori",NA,2020,2020-12-06
"Aomori",NA,2020,2020-12-13
"Aomori",NA,2020,2020-12-20
"Aomori",NA,2020,2020-12-27
"Aomori",NA,2020,2021-01-03
"Aomori",NA,2021,2021-01-10
"Aomori",NA,2021,2021-01-24
"Aomori",NA,2021,2021-01-31
"Aomori",NA,2021,2021-02-07
"Aomori",1,2021,2021-02-14
"Aomori",1,2021,2021-02-21
"Aomori",2,2021,2021-02-28
"Aomori",5,2021,2021-03-07
"Aomori",27,2021,2021-03-21
"Aomori",49,2021,2021-03-28
"Aomori",42,2021,2021-04-04
"Aomori",46,2021,2021-04-11
"Aomori",79,2021,2021-04-18
"Aomori",66,2021,2021-04-25
"Aomori",53,2021,2021-05-02
"Aomori",46,2021,2021-05-09
"Aomori",41,2021,2021-05-16
"Aomori",64,2021,2021-05-23
"Aomori",40,2021,2021-05-30
"Aomori",72,2021,2021-06-06
"Aomori",55,2021,2021-06-13
"Aomori",70,2021,2021-06-20
"Aomori",44,2021,2021-06-27
"Aomori",88,2021,2021-07-04
"Aomori",44,2021,2021-07-11
"Aomori",76,2021,2021-07-18
"Aomori",37,2021,2021-07-25
"Aomori",47,2021,2021-08-01
"Aomori",27,2021,2021-08-15
"Aomori",15,2021,2021-08-22
"Aomori",28,2021,2021-08-29
"Aomori",46,2021,2021-09-05
"Aomori",27,2021,2021-09-12
"Aomori",20,2021,2021-09-19
"Aomori",12,2021,2021-09-26
"Aomori",8,2021,2021-10-03
"Aomori",2,2021,2021-10-10
"Aomori",3,2021,2021-10-17
"Aomori",NA,2021,2021-10-24
"Aomori",1,2021,2021-10-31
"Aomori",NA,2021,2021-11-07
"Aomori",1,2021,2021-11-14
"Aomori",NA,2021,2021-11-21
"Aomori",NA,2021,2021-11-28
"Aomori",2,2021,2021-12-05
"Aomori",NA,2021,2021-12-12
"Aomori",NA,2021,2021-12-19
"Aomori",4,2021,2021-12-26
"Aomori",NA,2021,2022-01-02
"Aomori",1,2022,2022-01-09
"Aomori",NA,2022,2022-01-16
"Aomori",1,2022,2022-01-23
"Aomori",NA,2022,2022-01-30
"Aomori",NA,2022,2022-02-06
"Aomori",NA,2022,2022-02-13
"Aomori",NA,2022,2022-02-20
"Aomori",NA,2022,2022-02-27
"Aomori",NA,2022,2022-03-06
"Aomori",NA,2022,2022-03-13
"Aomori",NA,2022,2022-03-20
"Aomori",NA,2022,2022-03-27
"Aomori",NA,2022,2022-04-03
"Aomori",NA,2022,2022-04-10
"Aomori",NA,2022,2022-04-17
"Aomori",NA,2022,2022-04-24
"Aomori",NA,2022,2022-05-01
"Aomori",NA,2022,2022-05-08
"Aomori",NA,2022,2022-05-15
"Aomori",NA,2022,2022-05-22
"Aomori",NA,2022,2022-05-29
"Aomori",1,2022,2022-06-05
"Aomori",NA,2022,2022-06-12
"Aomori",NA,2022,2022-06-19
"Aomori",NA,2022,2022-06-26
"Aomori",NA,2022,2022-07-03
"Aomori",NA,2022,2022-07-10
"Aomori",NA,2022,2022-07-17
"Aomori",2,2022,2022-07-24
"Aomori",2,2022,2022-07-31
"Aomori",13,2022,2022-08-07
"Aomori",14,2022,2022-08-14
"Aomori",11,2022,2022-08-21
"Aomori",28,2022,2022-08-28
"Aomori",43,2022,2022-09-04
"Aomori",26,2022,2022-09-11
"Aomori",50,2022,2022-09-18
"Aomori",33,2022,2022-09-25
"Aomori",62,2022,2022-10-02
"Aomori",45,2022,2022-10-09
"Aomori",23,2022,2022-10-16
"Aomori",56,2022,2022-10-23
"Aomori",53,2022,2022-10-30
"Aomori",66,2022,2022-11-06
"Aomori",40,2022,2022-11-13
"Aomori",36,2022,2022-11-20
"Aomori",35,2022,2022-11-27
"Aomori",29,2022,2022-12-04
"Aomori",23,2022,2022-12-11
"Aomori",26,2022,2022-12-18
"Aomori",32,2022,2022-12-25
"Aomori",22,2022,2023-01-01
"Aomori",3,2023,2023-01-08
"Aomori",11,2023,2023-01-15
"Aomori",11,2023,2023-01-22
"Aomori",13,2023,2023-01-29
"Aomori",5,2023,2023-02-05
"Aomori",3,2023,2023-02-12
"Aomori",21,2023,2023-02-19
"Aomori",NA,2023,2023-02-26
"Aomori",NA,2023,2023-03-05
"Aomori",34,2023,2023-03-12
"Aomori",1,2023,2023-03-19
"Aomori",2,2023,2023-03-26
"Aomori",2,2023,2023-04-02
"Aomori",12,2023,2023-04-09
"Aomori",31,2023,2023-04-16
"Aomori",42,2023,2023-04-23
"Aomori",34,2023,2023-04-30
"Aomori",27,2023,2023-05-07
"Aomori",26,2023,2023-05-14
"Aomori",37,2023,2023-05-21
"Aomori",66,2023,2023-05-28
"Aomori",39,2023,2023-06-04
"Aomori",47,2023,2023-06-11
"Aomori",56,2023,2023-06-18
"Aomori",52,2023,2023-06-25
"Aomori",48,2023,2023-07-02
"Aomori",53,2023,2023-07-09
"Aomori",32,2023,2023-07-16
"Aomori",36,2023,2023-07-23
"Aomori",43,2023,2023-07-30
"Aomori",26,2023,2023-08-06
"Aomori",28,2023,2023-08-13
"Aomori",12,2023,2023-08-20
"Aomori",11,2023,2023-08-27
"Aomori",11,2023,2023-09-03
"Aomori",2,2023,2023-09-10
"Aomori",5,2023,2023-09-17
"Aomori",2,2023,2023-09-24
"Aomori",2,2023,2023-10-01
"Aomori",2,2023,2023-10-08
"Aomori",2,2023,2023-10-15
"Aomori",NA,2023,2023-10-22
"Aomori",2,2023,2023-10-29
"Aomori",NA,2023,2023-11-05
"Aomori",NA,2023,2023-11-12
"Aomori",1,2023,2023-11-19
"Aomori",NA,2023,2023-11-26
"Aomori",NA,2023,2023-12-03
"Aomori",2,2023,2023-12-10
"Aomori",NA,2023,2023-12-17
"Aomori",NA,2023,2023-12-24
"Aomori",2,2023,2023-12-31
"Aomori",1,2024,2024-01-07
"Aomori",1,2024,2024-01-14
"Aomori",2,2024,2024-01-21
"Aomori",NA,2024,2024-01-28
"Aomori",2,2024,2024-02-04
"Aomori",NA,2024,2024-02-11
"Aomori",NA,2024,2024-02-18
"Aomori",NA,2024,2024-02-25
"Aomori",5,2024,2024-03-03
"Aomori",1,2024,2024-03-10
"Aomori",2,2024,2024-03-17
"Aomori",NA,2024,2024-03-24
